fecha,tmed,tmax,tmin,prec,velmedia,racha,sol,hrMedia,temp_categoria,humedad_categoria,lluvia_categoria,cielo_categoria,viento_categoria,descripcion_dia,día,desayunos,almuerzos,cenas,mes,nº se,año
2021-12-27,14.2,17.9,10.4,0.0,4.7,18.1,0.2,64.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Martes,120.0,85.0,38,12,52,2021
2021-12-28,17.0,20.4,13.5,0.0,4.7,15.3,1.6,64.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Miércoles,99.0,79.0,75,12,52,2021
2021-12-29,17.8,20.2,15.4,0.0,7.2,15.0,5.8,66.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Jueves,100.0,79.0,25,12,52,2021
2021-12-30,15.3,20.3,10.3,0.0,2.2,11.4,8.4,77.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,137.0,79.0,30,12,52,2021
2021-12-31,14.5,20.0,9.0,0.0,4.7,12.8,1.7,66.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Sábado,104.0,63.0,65,12,52,2021
2021-12-31,14.5,20.0,9.0,0.0,4.7,12.8,1.7,66.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Domingo,134.0,60.0,80,12,52,2021
2022-01-01,16.0,21.1,10.9,0.0,5.3,15.0,8.3,41.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,100.0,50.0,41,1,1,2022
2022-01-02,16.0,19.3,12.6,0.0,9.2,18.6,8.0,50.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,100.0,50.0,10,1,1,2022
2022-01-03,17.2,21.1,13.4,0.0,10.6,18.1,8.5,62.0,Agradable,Húmedo,Sin lluvia,Soleado,Viento moderado,"Agradable, Húmedo, Viento moderado, Soleado.",Martes,100.0,50.0,20,1,1,2022
2022-01-04,17.6,20.9,14.3,0.0,9.7,17.5,8.6,64.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,100.0,50.0,20,1,1,2022
2022-01-05,16.6,20.2,13.0,0.4,3.3,16.4,5.9,60.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Jueves,100.0,50.0,20,1,1,2022
2022-01-06,11.2,15.3,7.2,11.8,5.3,16.4,4.5,65.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Viernes,100.0,50.0,20,1,1,2022
2022-01-07,8.6,12.2,5.1,1.8,2.2,8.3,1.9,61.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Sábado,100.0,50.0,20,1,1,2022
2022-01-08,7.4,9.4,5.3,19.8,2.5,9.7,0.0,90.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Domingo,100.0,50.0,20,1,2,2022
2022-01-09,7.8,11.7,3.8,2.9,2.5,7.8,1.2,83.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Lunes,50.0,20.0,20,1,2,2022
2022-01-10,13.8,18.2,9.4,0.0,2.2,14.4,7.8,73.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,50.0,20.0,20,1,2,2022
2022-01-11,12.8,16.3,9.4,0.0,7.2,16.1,6.6,58.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Miércoles,50.0,20.0,20,1,2,2022
2022-01-12,11.3,16.5,6.1,0.0,3.9,13.3,8.0,55.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,50.0,20.0,20,1,2,2022
2022-01-13,8.9,13.7,4.1,0.0,1.9,8.3,0.5,75.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Viernes,50.0,20.0,20,1,2,2022
2022-01-14,8.8,12.0,5.5,2.2,1.7,10.3,0.9,89.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Sábado,50.0,20.0,20,1,2,2022
2022-01-15,10.6,15.1,6.1,0.0,2.2,11.7,7.8,68.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,50.0,20.0,20,1,3,2022
2022-01-16,10.4,17.4,3.3,0.0,1.1,7.2,8.4,75.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,50.0,20.0,20,1,3,2022
2022-01-17,12.2,17.9,6.6,0.0,3.3,13.3,8.4,75.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,50.0,20.0,38,1,3,2022
2022-01-18,12.0,17.2,6.7,0.0,1.4,7.2,2.1,71.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Miércoles,64.0,39.0,33,1,3,2022
2022-01-19,13.8,18.3,9.3,0.0,2.2,11.7,4.7,75.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Jueves,52.0,37.0,36,1,3,2022
2022-01-20,16.2,20.7,11.7,0.0,6.4,13.3,7.6,51.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,71.0,103.0,39,1,3,2022
2022-01-21,18.4,22.6,14.3,0.0,9.2,16.1,8.5,46.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,107.0,89.0,75,1,3,2022
2022-01-22,17.1,22.5,11.7,0.0,2.5,15.0,8.5,68.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,159.0,89.0,25,1,4,2022
2022-01-23,14.2,19.5,8.9,0.0,1.9,11.4,7.4,79.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,56.0,27.0,31,1,4,2022
2022-01-24,12.0,17.2,6.8,0.0,3.3,6.7,5.0,81.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Martes,65.0,35.0,43,1,4,2022
2022-01-25,14.8,19.2,10.5,0.05,1.9,12.5,7.4,69.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Miércoles,62.0,16.0,48,1,4,2022
2022-01-26,11.4,14.2,8.6,0.0,6.7,16.9,8.6,52.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,65.0,9.0,74,1,4,2022
2022-01-27,11.8,16.0,7.5,0.3,4.7,17.5,6.5,47.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Viernes,90.0,65.0,43,1,4,2022
2022-01-28,10.4,13.9,7.0,3.3,5.8,26.4,1.2,64.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Sábado,106.0,101.0,57,1,4,2022
2022-01-29,13.0,17.7,8.2,0.0,7.5,19.7,0.9,67.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Domingo,135.0,109.0,40,1,5,2022
2022-01-30,14.0,17.7,10.3,0.0,3.6,8.9,3.6,76.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Lunes,90.0,31.0,86,1,5,2022
2022-01-31,13.4,17.7,9.2,0.3,2.8,7.8,3.0,71.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Martes,70.0,46.0,53,1,5,2022
2022-02-01,13.4,18.6,8.3,0.0,1.9,12.5,5.8,69.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Miércoles,85.0,53.0,21,2,5,2022
2022-02-02,11.0,14.4,7.5,0.0,6.1,17.5,9.1,44.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,62.0,28.0,63,2,5,2022
2022-02-03,11.2,16.1,6.3,0.0,4.7,12.8,9.1,33.0,Frío,Humedad normal,Sin lluvia,Soleado,Brisa,"Frío, Humedad normal, Brisa, Soleado.",Viernes,83.0,43.0,60,2,5,2022
2022-02-04,8.8,13.2,4.3,3.6,3.1,10.3,0.1,69.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Sábado,105.0,90.0,44,2,5,2022
2022-02-05,7.2,13.0,1.4,0.0,4.4,11.4,4.4,66.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Domingo,137.0,81.0,32,2,6,2022
2022-02-06,8.2,13.2,3.1,0.0,5.0,13.9,7.0,60.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,71.0,57.0,45,2,6,2022
2022-02-07,7.8,13.0,2.5,0.0,1.9,7.2,1.2,64.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Martes,82.0,55.0,42,2,6,2022
2022-02-08,9.4,14.8,3.9,0.0,2.8,8.9,2.0,61.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Miércoles,75.0,37.0,22,2,6,2022
2022-02-09,9.4,15.3,3.6,0.0,6.1,15.0,8.3,41.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,66.0,39.0,47,2,6,2022
2022-02-10,13.1,17.3,8.9,0.0,7.2,15.3,8.2,45.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,80.0,50.0,75,2,6,2022
2022-02-11,12.6,20.4,4.9,0.0,5.3,13.9,9.5,47.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,107.0,83.0,55,2,6,2022
2022-02-12,14.4,18.9,10.0,0.0,4.2,12.8,5.2,57.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Domingo,148.0,75.0,40,2,7,2022
2022-02-13,11.4,18.5,4.3,0.0,4.7,10.8,9.6,44.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,91.0,62.0,45,2,7,2022
2022-02-14,14.3,18.8,9.8,0.0,9.7,16.9,8.7,48.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,102.0,43.0,44,2,7,2022
2022-02-15,14.7,19.3,10.1,0.0,4.7,13.3,9.8,59.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Miércoles,68.0,38.0,40,2,7,2022
2022-02-16,12.4,18.2,6.7,0.0,3.3,8.9,9.6,78.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,70.0,30.0,42,2,7,2022
2022-02-17,15.9,22.2,9.6,0.0,7.2,12.8,9.8,54.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,78.0,60.0,85,2,7,2022
2022-02-18,13.6,17.4,9.7,0.8,2.8,11.4,2.5,81.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Sábado,140.0,90.0,65,2,7,2022
2022-02-19,14.1,17.4,10.8,0.0,3.1,6.7,4.1,84.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Domingo,158.0,39.0,60,2,8,2022
2022-02-20,14.4,21.4,7.3,0.0,3.1,9.7,10.0,72.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,86.0,56.0,55,2,8,2022
2022-02-21,16.5,21.0,12.0,0.0,6.7,15.3,10.0,35.0,Agradable,Humedad normal,Sin lluvia,Soleado,Brisa,"Agradable, Humedad normal, Brisa, Soleado.",Martes,53.0,60.0,58,2,8,2022
2022-02-22,11.2,18.5,4.0,0.0,5.6,12.5,9.5,49.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Miércoles,95.0,24.0,42,2,8,2022
2022-02-23,10.9,16.7,5.1,0.0,4.4,9.7,8.2,56.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,83.0,25.0,26,2,8,2022
2022-02-24,14.0,16.1,11.9,1.0,3.6,9.7,2.7,63.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Viernes,84.0,20.0,88,2,8,2022
2022-02-25,12.8,17.1,8.4,0.0,1.7,5.8,2.7,74.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Sábado,90.0,49.0,72,2,8,2022
2022-02-26,12.0,18.8,5.2,2.0,3.6,8.9,7.1,69.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Domingo,127.0,73.0,33,2,9,2022
2022-02-27,16.2,20.9,11.5,0.0,3.1,9.2,3.3,73.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Lunes,113.0,61.0,55,2,9,2022
2022-02-28,15.2,16.7,13.7,58.4,2.8,18.9,0.0,81.0,Agradable,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Agradable, Húmedo, Brisa, Temporal / Tormenta.",Martes,108.0,45.0,44,2,9,2022
2022-03-01,16.7,20.9,12.5,45.4,5.6,21.1,4.2,76.0,Agradable,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Agradable, Húmedo, Brisa, Temporal / Tormenta.",Miércoles,120.0,55.0,65,3,9,2022
2022-03-02,15.8,18.9,12.6,46.0,3.9,23.6,0.8,84.0,Agradable,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Agradable, Húmedo, Brisa, Temporal / Tormenta.",Jueves,110.0,35.0,49,3,9,2022
2022-03-03,12.8,15.7,9.8,10.9,1.1,9.2,0.3,92.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Viernes,98.0,29.0,61,3,9,2022
2022-03-04,16.0,20.4,11.7,16.2,4.4,15.0,5.5,67.0,Agradable,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Agradable, Húmedo, Brisa, Temporal / Tormenta.",Sábado,113.0,47.0,70,3,9,2022
2022-03-05,15.0,19.1,11.0,9.0,3.3,22.8,4.3,81.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Domingo,150.0,90.0,20,3,10,2022
2022-03-06,14.4,18.7,10.0,0.2,1.1,11.7,0.5,72.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Lunes,91.0,50.0,8,3,10,2022
2022-03-07,13.6,17.7,9.6,16.2,3.9,12.8,7.4,55.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Martes,55.0,31.0,37,3,10,2022
2022-03-08,14.4,19.3,9.6,0.2,1.4,7.8,3.2,86.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Miércoles,77.0,38.0,46,3,10,2022
2022-03-09,14.3,19.3,9.3,0.0,4.4,8.9,4.1,88.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Jueves,100.0,38.0,31,3,10,2022
2022-03-10,16.9,20.0,13.8,18.9,3.1,14.4,2.9,84.0,Agradable,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Agradable, Húmedo, Brisa, Temporal / Tormenta.",Viernes,82.0,26.0,40,3,10,2022
2022-03-11,13.8,17.5,10.1,2.5,3.1,15.0,4.1,69.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Sábado,123.0,105.0,40,3,10,2022
2022-03-12,14.9,20.7,9.1,0.0,2.5,9.7,7.9,55.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,128.0,73.0,52,3,11,2022
2022-03-13,17.4,22.5,12.3,0.0,1.9,7.2,3.4,80.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Lunes,87.0,30.0,42,3,11,2022
2022-03-14,15.6,19.6,11.7,6.2,4.4,13.3,0.1,78.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Martes,80.0,16.0,52,3,11,2022
2022-03-15,13.9,17.8,10.0,2.3,3.1,12.8,3.8,76.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Miércoles,45.0,17.0,66,3,11,2022
2022-03-16,13.2,18.4,7.9,0.1,4.2,13.9,8.5,67.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Jueves,62.0,19.0,60,3,11,2022
2022-03-17,13.0,17.6,8.4,11.2,3.3,18.6,2.4,67.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Viernes,81.0,30.0,68,3,11,2022
2022-03-18,14.4,17.1,11.7,2.1,5.6,13.3,3.4,74.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Sábado,116.0,72.0,70,3,11,2022
2022-03-19,15.4,19.3,11.6,1.8,4.2,14.4,5.1,61.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Domingo,145.0,51.0,58,3,12,2022
2022-03-20,11.8,15.3,8.2,0.0,6.9,17.5,8.6,52.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,77.0,19.0,46,3,12,2022
2022-03-21,11.6,16.1,7.0,0.0,6.4,15.0,10.1,38.0,Frío,Humedad normal,Sin lluvia,Soleado,Brisa,"Frío, Humedad normal, Brisa, Soleado.",Martes,85.0,51.0,45,3,12,2022
2022-03-22,13.2,18.0,8.3,0.0,6.7,14.4,7.3,34.0,Frío,Humedad normal,Sin lluvia,Soleado,Brisa,"Frío, Humedad normal, Brisa, Soleado.",Miércoles,50.0,30.0,31,3,12,2022
2022-03-23,12.8,16.6,9.1,3.8,3.6,15.3,0.0,65.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Jueves,78.0,17.0,39,3,12,2022
2022-03-24,14.4,18.0,10.8,0.3,8.6,21.1,0.0,47.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Viernes,55.0,20.0,52,3,12,2022
2022-03-25,13.7,18.1,9.3,0.0,3.9,15.3,0.2,65.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Sábado,95.0,59.0,60,3,12,2022
2022-03-26,15.4,21.5,9.3,0.0,5.6,12.5,10.1,39.0,Agradable,Humedad normal,Sin lluvia,Soleado,Brisa,"Agradable, Humedad normal, Brisa, Soleado.",Domingo,108.0,25.0,50,3,13,2022
2022-03-27,18.0,23.8,12.1,0.0,4.7,11.7,9.5,46.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,90.0,40.0,70,3,13,2022
2022-03-28,17.2,24.8,9.7,0.0,1.9,8.3,8.6,70.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,65.0,30.0,55,3,13,2022
2022-03-29,18.0,23.4,12.6,0.0,3.9,10.8,6.5,51.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,87.0,29.0,67,3,13,2022
2022-03-30,14.0,18.4,9.7,0.1,2.8,15.0,3.5,54.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Jueves,81.0,18.0,64,3,13,2022
2022-03-31,15.4,19.9,11.0,0.0,5.3,13.9,10.1,45.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,84.0,35.0,66,3,13,2022
2022-04-01,13.4,19.4,7.4,0.0,2.5,9.7,10.2,61.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,88.0,100.0,37,4,13,2022
2022-04-02,15.0,20.3,9.7,0.0,3.6,9.2,7.3,63.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,110.0,50.0,53,4,14,2022
2022-04-03,18.0,24.2,11.9,0.0,3.3,9.2,9.0,63.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,59.0,16.0,27,4,14,2022
2022-04-04,16.5,23.2,9.8,0.0,3.1,10.8,10.2,57.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,61.0,29.0,31,4,14,2022
2022-04-05,15.4,21.1,9.6,0.0,2.8,10.3,10.2,62.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,58.0,28.0,40,4,14,2022
2022-04-06,17.4,21.4,13.3,0.0,2.5,9.2,8.3,64.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,104.0,40.0,50,4,14,2022
2022-04-07,16.0,20.1,12.0,2.4,5.0,12.5,2.1,53.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Viernes,95.0,82.0,44,4,14,2022
2022-04-08,15.2,20.8,9.6,0.1,3.6,12.8,8.8,54.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Sábado,120.0,93.0,65,4,14,2022
2022-04-09,14.8,20.0,9.7,0.0,2.8,11.7,10.4,46.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,138.0,93.0,53,4,15,2022
2022-04-10,12.0,16.5,7.5,8.7,3.6,16.9,0.1,80.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Lunes,115.0,61.0,44,4,15,2022
2022-04-11,14.6,19.6,9.7,0.0,5.0,15.3,9.0,47.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,105.0,85.0,52,4,15,2022
2022-04-12,13.0,16.6,9.5,5.9,2.2,12.8,0.9,76.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Miércoles,119.0,64.0,71,4,15,2022
2022-04-13,10.2,13.0,7.5,15.7,3.3,14.4,1.2,86.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Jueves,133.0,82.0,30,4,15,2022
2022-04-14,16.2,22.7,9.6,0.0,5.3,11.7,11.8,49.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,160.0,121.0,83,4,15,2022
2022-04-15,18.2,23.9,12.5,0.0,4.4,10.3,11.4,55.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,151.0,101.0,60,4,15,2022
2022-04-16,17.6,22.4,12.8,0.0,7.8,14.4,11.9,49.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,126.0,70.0,55,4,16,2022
2022-04-17,16.6,21.4,11.9,0.0,3.6,12.5,12.2,58.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,125.0,70.0,67,4,16,2022
2022-04-18,15.1,20.2,10.0,0.0,3.3,7.2,12.3,72.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,110.0,50.0,49,4,16,2022
2022-04-19,15.6,20.9,10.4,0.0,3.9,8.9,10.9,71.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,61.0,22.0,54,4,16,2022
2022-04-20,17.6,19.8,15.3,0.1,3.9,15.3,3.0,76.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Jueves,82.0,49.0,53,4,16,2022
2022-04-21,17.6,20.8,14.4,0.0,1.7,8.3,3.0,70.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Viernes,76.0,25.0,59,4,16,2022
2022-04-22,18.4,22.8,14.0,5.5,1.4,9.7,8.0,67.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Sábado,125.0,57.0,36,4,16,2022
2022-04-23,19.1,22.8,15.4,0.1,2.5,12.5,1.1,80.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Domingo,145.0,104.0,55,4,17,2022
2022-04-24,19.4,23.4,15.4,0.0,3.1,12.8,3.0,73.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Lunes,79.0,45.0,44,4,17,2022
